y,time,series,cond,sub,x
32.16549447391659,1500,series_0,a,sub_0,9.397176533672058
38.5183099848318,1520,series_0,a,sub_0,10.828404955116438
34.02529493855913,1540,series_0,a,sub_0,10.986009789047264
33.55657535557539,1560,series_0,a,sub_0,10.683877029933548
,1580,series_0,a,sub_0,11.51272118776065
45.97424891754985,1600,series_0,a,sub_0,11.775687466187776
36.61216113845958,1620,series_0,a,sub_0,9.515278620027928
43.82074782376678,1640,series_0,a,sub_0,10.400509171142964
44.61835337921634,1660,series_0,a,sub_0,9.026862953575526
43.90310237447985,1680,series_0,a,sub_0,9.758016307500672
42.17033356834345,1700,series_0,a,sub_0,9.44945320248805
45.46382900895193,1720,series_0,a,sub_0,10.290349757720795
36.433890375143946,1740,series_0,a,sub_0,8.729470155827716
39.103986611329866,1760,series_0,a,sub_0,11.904928750635715
41.14938243829522,1780,series_0,a,sub_0,11.44063416354861
42.38577449393989,1800,series_0,a,sub_0,10.896405813028206
33.08396120897604,1820,series_0,a,sub_0,10.846850571949782
31.2140560450238,1840,series_0,a,sub_0,9.19424224284652
30.2283452816224,1860,series_0,a,sub_0,8.49063585521411
30.54192589615953,1880,series_0,a,sub_0,8.593299853854173
28.35674022571944,1900,series_0,a,sub_0,9.632808472360596
28.63259660781404,1920,series_0,a,sub_0,9.747900352173366
,1940,series_0,a,sub_0,8.637115522697366
18.388541681633367,1960,series_0,a,sub_0,7.769654432905924
18.22469550485953,1980,series_0,a,sub_0,8.742336743405952
22.954705812675297,2000,series_0,a,sub_0,10.896198861212682
13.915019267099458,2020,series_0,a,sub_0,10.045391466803412
13.857168819514628,2040,series_0,a,sub_0,10.009232586343396
9.886313321952636,2060,series_0,a,sub_0,9.760867908275952
7.916676499136558,2080,series_0,a,sub_0,10.582980114829276
8.331799643826244,2100,series_0,a,sub_0,10.804691858801196
9.875661450406298,2120,series_0,a,sub_0,11.04953309840674
4.618244606751151,2140,series_0,a,sub_0,9.475581533125329
0.2150289570364609,2160,series_0,a,sub_0,10.036533260161042
-2.552417766207764,2180,series_0,a,sub_0,9.906989532416612
-2.8613533712205825,2200,series_0,a,sub_0,8.418091578708545
-3.693095875439559,2220,series_0,a,sub_0,9.156187906374187
-6.50767889612151,2240,series_0,a,sub_0,10.386241892606296
-2.8528930425864587,2260,series_0,a,sub_0,11.430017703947293
-7.47447702084348,2280,series_0,a,sub_0,11.011152556218429
-9.42462689401007,2300,series_0,a,sub_0,10.627192918835224
-8.07670038136894,2320,series_0,a,sub_0,10.385505611835285
-10.94095856062277,2340,series_0,a,sub_0,10.66047386234506
-10.238338136782438,2360,series_0,a,sub_0,9.430175582772284
-15.9321146932051,2380,series_0,a,sub_0,10.310957075511336
-19.44060832573884,2400,series_0,a,sub_0,10.446398579122064
-20.83914159251576,2420,series_0,a,sub_0,9.29555358375194
-16.816697063604597,2440,series_0,a,sub_0,12.490947705231228
,2460,series_0,a,sub_0,10.973026783681668
,2480,series_0,a,sub_0,9.41399886311623
-25.196181538844275,2500,series_0,a,sub_0,9.364912855608232
-28.72945676619981,2520,series_0,a,sub_0,8.73392686965401
-22.78181033297615,2540,series_0,a,sub_0,10.98841976502803
,2560,series_0,a,sub_0,10.031558468719194
-27.73159428125804,2580,series_0,a,sub_0,10.158105352168697
-28.249448314600727,2600,series_0,a,sub_0,10.404121863060316
-22.992000316039555,2620,series_0,a,sub_0,10.118867909892789
-24.273695290448384,2640,series_0,a,sub_0,10.785415066737558
-31.060618207677308,2660,series_0,a,sub_0,9.247283922483854
-23.54117153633284,2680,series_0,a,sub_0,10.318087605341065
-27.70918434948124,2700,series_0,a,sub_0,11.029449741766802
-27.043611884974325,2720,series_0,a,sub_0,11.762546192237991
-28.947827361865407,2740,series_0,a,sub_0,9.37318106376475
-28.41405973122462,2760,series_0,a,sub_0,10.211684759178317
-30.58818176823147,2780,series_0,a,sub_0,10.47660307937272
-27.499393666517697,2800,series_0,a,sub_0,10.62777715138436
,2820,series_0,a,sub_0,9.998978755066368
,2840,series_0,a,sub_0,11.217972835848652
,2860,series_0,a,sub_0,11.200554329128977
-34.08578688065904,2880,series_0,a,sub_0,9.690638266538103
-35.18309190237204,2900,series_0,a,sub_0,10.923341889257332
-31.751736349778916,2920,series_0,a,sub_0,10.072347039278236
-29.607393586201315,2940,series_0,a,sub_0,11.944748614283943
-28.57216506103849,2960,series_0,a,sub_0,9.978478643467296
-33.48772909147016,2980,series_0,a,sub_0,9.503418932893616
-33.33281538982203,3000,series_0,a,sub_0,10.542123190450932
-35.102698942109825,3020,series_0,a,sub_0,11.111905594431605
-34.26424506622455,3040,series_0,a,sub_0,10.524893530983634
,3060,series_0,a,sub_0,10.73131877479531
-35.50804389309778,3080,series_0,a,sub_0,11.205864484467329
,3100,series_0,a,sub_0,9.922303341829997
-35.29001337666749,3120,series_0,a,sub_0,9.393946070767084
-36.084222173014574,3140,series_0,a,sub_0,10.36919794949796
-34.77177844642333,3160,series_0,a,sub_0,11.094142501388712
-34.4269058455715,3180,series_0,a,sub_0,11.479659048765058
-31.080639296107652,3200,series_0,a,sub_0,12.529404805131154
-34.8901201799723,3220,series_0,a,sub_0,10.506144225406832
-36.66302865574468,3240,series_0,a,sub_0,10.329783403856544
24.84646909669918,0,series_1,a,sub_1,7.910382959523028
35.400161683427164,20,series_1,a,sub_1,10.315387396143176
29.587705830261875,40,series_1,a,sub_1,9.081517052480963
35.18815789564053,60,series_1,a,sub_1,11.07479459098859
29.619350604379207,80,series_1,a,sub_1,10.030275760208331
33.347032897262295,100,series_1,a,sub_1,10.39638668347198
33.14155743747956,120,series_1,a,sub_1,8.866039697693386
33.756256926210895,140,series_1,a,sub_1,8.653788071401713
38.93359859849902,160,series_1,a,sub_1,12.80355725668865
30.639498182890424,180,series_1,a,sub_1,10.339627310555276
37.30649390114961,200,series_1,a,sub_1,10.5138632593712
37.94395327139811,220,series_1,a,sub_1,11.588161698659308
34.46394041812006,240,series_1,a,sub_1,10.848660588805968
34.555170161072525,260,series_1,a,sub_1,10.930636963504334
38.35700814508588,280,series_1,a,sub_1,9.975995807440327
37.00721057303403,300,series_1,a,sub_1,10.198898556188016
36.27640691419293,320,series_1,a,sub_1,10.19006917472902
38.29356194825074,340,series_1,a,sub_1,9.654887185349182
35.9480179498149,360,series_1,a,sub_1,10.65784970144342
38.469183892122174,380,series_1,a,sub_1,9.821674179954272
33.050614057321894,400,series_1,a,sub_1,8.885264871028133
39.669308714674216,420,series_1,a,sub_1,11.746248370364215
39.29913260611046,440,series_1,a,sub_1,10.50025078483051
41.38367473899682,460,series_1,a,sub_1,10.64504265697217
,480,series_1,a,sub_1,7.9966719532691855
48.93130393777796,500,series_1,a,sub_1,11.23884914073683
46.15480488613824,520,series_1,a,sub_1,10.325503743774094
48.17085357210841,540,series_1,a,sub_1,10.82235894477963
55.454161241006965,560,series_1,a,sub_1,12.248830255223506
56.3009473115639,580,series_1,a,sub_1,8.826239274764168
61.46837492300914,600,series_1,a,sub_1,9.457012756371542
58.49497442137681,620,series_1,a,sub_1,9.260688478621487
67.97259521111987,640,series_1,a,sub_1,10.180218941614037
,660,series_1,a,sub_1,10.07816899104362
77.55839092950569,680,series_1,a,sub_1,11.122484485560948
80.06378344748424,700,series_1,a,sub_1,7.800969556122785
79.95409188118474,720,series_1,a,sub_1,11.223602253797862
86.06547849251372,740,series_1,a,sub_1,10.5434809545682
94.18826694789784,760,series_1,a,sub_1,9.15558043675816
93.06083111666344,780,series_1,a,sub_1,8.961500842084936
,800,series_1,a,sub_1,10.697264409202294
103.76731675196856,820,series_1,a,sub_1,12.169100968849268
101.9792133058578,840,series_1,a,sub_1,8.900350357011446
105.06153570303466,860,series_1,a,sub_1,9.869301625539707
108.07265330095616,880,series_1,a,sub_1,10.778962376714206
106.46907182313171,900,series_1,a,sub_1,10.846221035088178
110.58340064416862,920,series_1,a,sub_1,9.869849499486284
113.0685995366154,940,series_1,a,sub_1,10.822785418491591
113.32517940530929,960,series_1,a,sub_1,10.393361468688056
118.08948367762132,980,series_1,a,sub_1,11.259284275155574
116.48180999043912,1000,series_1,a,sub_1,9.997944469785397
114.8417819006603,1020,series_1,a,sub_1,10.82607537913604
114.75095697653606,1040,series_1,a,sub_1,9.941817002121937
112.57824329430176,1060,series_1,a,sub_1,11.00778705496861
112.94118865988082,1080,series_1,a,sub_1,9.020072817559027
114.16482624994208,1100,series_1,a,sub_1,10.621948681700225
113.6561964261012,1120,series_1,a,sub_1,11.813672870305314
105.56178542398716,1140,series_1,a,sub_1,9.430419495972492
118.21222800133027,1160,series_1,a,sub_1,12.03586294500152
106.82397237915556,1180,series_1,a,sub_1,9.004500124336664
,1200,series_1,a,sub_1,10.679767795473625
107.01282717590573,1220,series_1,a,sub_1,9.20634725329468
107.79448749466428,1240,series_1,a,sub_1,10.65640514210032
104.10372611680258,1260,series_1,a,sub_1,9.476201178419702
105.75377476566558,1280,series_1,a,sub_1,11.665526804687474
105.90939532912564,1300,series_1,a,sub_1,12.68193192205272
103.51514571823604,1320,series_1,a,sub_1,9.260523429686344
101.94851902406744,1340,series_1,a,sub_1,10.588143841056109
98.02394160061738,1360,series_1,a,sub_1,9.12257136561326
97.9803018035397,1380,series_1,a,sub_1,10.665262277364148
97.55110196181936,1400,series_1,a,sub_1,10.966995580089629
103.68579712529582,1420,series_1,a,sub_1,10.38363442809042
99.92911848507276,1440,series_1,a,sub_1,10.62183535710227
98.16046356256837,1460,series_1,a,sub_1,9.3543150815403
95.88751999572912,1480,series_1,a,sub_1,10.8724301888934
93.7564304184492,1500,series_1,a,sub_1,10.807903806047976
95.00797666532432,1520,series_1,a,sub_1,9.623320882032887
98.2721348295042,1540,series_1,a,sub_1,12.435694167957976
86.24970913576136,1560,series_1,a,sub_1,9.661786935308635
,1580,series_1,a,sub_1,9.899549360895994
,1600,series_1,a,sub_1,10.259269492685377
85.79009808883904,1620,series_1,a,sub_1,8.276175914415198
85.8847938891598,1640,series_1,a,sub_1,9.430258362601997
80.71559178802296,1660,series_1,a,sub_1,9.805671183300785
84.22697375623338,1680,series_1,a,sub_1,9.768401632002144
83.43247971413689,1700,series_1,a,sub_1,10.994745867279486
80.52725905398763,1720,series_1,a,sub_1,9.444520303397818
80.97794233057904,1740,series_1,a,sub_1,9.049362201171592
77.29795995275306,1760,series_1,a,sub_1,9.310160177588212
77.52538590191516,1780,series_1,a,sub_1,9.955485935186452
74.76640036181134,1800,series_1,a,sub_1,9.915178815036844
72.29011422066549,1820,series_1,a,sub_1,11.254361855771387
73.34805719151024,1840,series_1,a,sub_1,11.29430647938951
72.17749202516993,1860,series_1,a,sub_1,10.13356485959714
75.77776126037622,1880,series_1,a,sub_1,14.23535002768855
72.75300533101165,1900,series_1,a,sub_1,11.090679357119177
67.60866770961529,1920,series_1,a,sub_1,9.397046443846849
,1940,series_1,a,sub_1,9.39936129764585
68.18735506644096,1960,series_1,a,sub_1,10.550594664025152
61.534554369581336,1980,series_1,a,sub_1,10.469355767767691
63.12638395785374,2000,series_1,a,sub_1,9.60335616293128
60.4945900038321,2020,series_1,a,sub_1,9.782994160930713
64.77421515483506,2040,series_1,a,sub_1,11.5872697112874
,2060,series_1,a,sub_1,10.39152133798088
61.75578756670758,2080,series_1,a,sub_1,11.244653860897806
58.27112699018927,2100,series_1,a,sub_1,10.519351451951188
62.76297986414613,2120,series_1,a,sub_1,11.301901296708165
58.86264274390109,2140,series_1,a,sub_1,11.21158110200592
60.11886204082376,2160,series_1,a,sub_1,11.10573890546346
58.3516796790414,2180,series_1,a,sub_1,11.40020484888913
53.42019315785156,2200,series_1,a,sub_1,9.139782604503957
52.40697155856789,2220,series_1,a,sub_1,9.851949712647915
58.92385488424252,2240,series_1,a,sub_1,10.650650843992189
55.17667227799535,2260,series_1,a,sub_1,10.521095680614872
55.60008672270496,2280,series_1,a,sub_1,11.401886561472796
60.01766064805335,2300,series_1,a,sub_1,10.817120374743403
53.274836041582816,2320,series_1,a,sub_1,8.495074801868007
63.74590563845187,2340,series_1,a,sub_1,12.135918789240703
48.70646603650487,2360,series_1,a,sub_1,10.44907627099166
,2380,series_1,a,sub_1,10.092900193970811
,2400,series_1,a,sub_1,10.72638945979626
56.08857565624787,2420,series_1,a,sub_1,10.71749656073982
52.30527593301792,2440,series_1,a,sub_1,11.137377983366944
55.18253328748121,2460,series_1,a,sub_1,9.562668019721178
57.64462493794322,2480,series_1,a,sub_1,12.052530705087896
53.47969218018038,2500,series_1,a,sub_1,10.60141337618222
,2520,series_1,a,sub_1,11.602680079227952
52.180678759001154,2540,series_1,a,sub_1,10.192415624345584
49.1686903862848,2560,series_1,a,sub_1,9.44985796135535
,2580,series_1,a,sub_1,10.919805218161764
53.93844160423731,2600,series_1,a,sub_1,11.13707251518256
53.18819451060941,2620,series_1,a,sub_1,10.820207099420609
49.57659132098836,2640,series_1,a,sub_1,8.691356254443248
52.9984159114232,2660,series_1,a,sub_1,9.543280799084654
52.20861941670415,2680,series_1,a,sub_1,9.64644378303806
50.81086613477273,2700,series_1,a,sub_1,9.27072296548022
56.01297023090801,2720,series_1,a,sub_1,11.472354544534223
,2740,series_1,a,sub_1,9.939912754858405
53.76541571179584,2760,series_1,a,sub_1,9.645325969729129
46.62823791193194,2780,series_1,a,sub_1,9.951331994599412
51.187621139787055,2800,series_1,a,sub_1,10.79906514872904
,2820,series_1,a,sub_1,9.468446521816016
56.56053470152682,2840,series_1,a,sub_1,12.478342981459363
56.78589461584095,2860,series_1,a,sub_1,10.924487480989802
61.3295519014748,2880,series_1,a,sub_1,12.52138668118168
51.602610464001145,2900,series_1,a,sub_1,10.482761245076992
57.33271356959801,2920,series_1,a,sub_1,11.316729311252743
58.565636570461066,2940,series_1,a,sub_1,10.591434507366886
56.28875232979394,2960,series_1,a,sub_1,9.782671717492786
55.04107294521614,2980,series_1,a,sub_1,11.043873281449514
59.41206068380822,3000,series_1,a,sub_1,10.951519698808228
54.97563159191061,3020,series_1,a,sub_1,10.91843799351166
58.81153604818502,3040,series_1,a,sub_1,10.131416972004445
54.45827510387147,3060,series_1,a,sub_1,8.605527020709209
57.65482040884936,3080,series_1,a,sub_1,12.079488101342967
57.55592802494033,3100,series_1,a,sub_1,10.799138518211285
,3120,series_1,a,sub_1,10.866577502237476
10.032347898388917,0,series_2,a,sub_2,10.464189832797295
7.968514999005104,20,series_2,a,sub_2,10.23056530411824
5.527399999143148,40,series_2,a,sub_2,10.346608550491997
-1.5488341393642084,60,series_2,a,sub_2,9.469455539224748
4.812272248706105,80,series_2,a,sub_2,9.004095106873242
0.2519293707347163,100,series_2,a,sub_2,10.68101963465391
1.4559105898592843,120,series_2,a,sub_2,10.347855822785204
5.910066318242196,140,series_2,a,sub_2,10.731784834502584
2.0132541319458035,160,series_2,a,sub_2,9.940713646855952
0.4509535086325815,180,series_2,a,sub_2,9.909729763748071
-1.960582371846403,200,series_2,a,sub_2,9.11382232929516
3.95738099038744,220,series_2,a,sub_2,9.31530854991415
1.8750999448548529,240,series_2,a,sub_2,8.589555535730135
5.192635398867123,260,series_2,a,sub_2,10.40040929079512
1.94939539289874,280,series_2,a,sub_2,10.707952910457124
4.455745251546395,300,series_2,a,sub_2,10.461818122943646
0.0354835439806446,320,series_2,a,sub_2,10.39968283786011
-0.4771959155852059,340,series_2,a,sub_2,10.175033500731685
,360,series_2,a,sub_2,10.50904577258168
,380,series_2,a,sub_2,10.10719779545816
3.5516288970451786,400,series_2,a,sub_2,9.36541348564645
7.390910906905928,420,series_2,a,sub_2,8.972046054944816
3.983304137035255,440,series_2,a,sub_2,8.88945444467177
,460,series_2,a,sub_2,9.906934446371
13.700362887847476,480,series_2,a,sub_2,10.699645547293263
10.146710568921383,500,series_2,a,sub_2,10.419130391139484
17.514389186319686,520,series_2,a,sub_2,11.04404860326869
17.972399868568104,540,series_2,a,sub_2,9.653781830073225
24.63456065972852,560,series_2,a,sub_2,11.185675217172973
22.61909493333932,580,series_2,a,sub_2,9.180773977771771
26.25769166047708,600,series_2,a,sub_2,10.112667329965262
35.63450701972964,620,series_2,a,sub_2,12.768623204666357
28.154558832694967,640,series_2,a,sub_2,9.442573317350398
37.98621148585403,660,series_2,a,sub_2,11.580064837967516
40.68278158463691,680,series_2,a,sub_2,9.283028612355196
41.45781862531784,700,series_2,a,sub_2,9.98740942339034
49.214861839668025,720,series_2,a,sub_2,9.6771714564411
,740,series_2,a,sub_2,9.536493103804268
,760,series_2,a,sub_2,8.8798879831544
58.1039898443569,780,series_2,a,sub_2,9.893483279940751
63.31253752756915,800,series_2,a,sub_2,10.024196548146024
66.5364259930749,820,series_2,a,sub_2,10.209368601391091
75.65176388139567,840,series_2,a,sub_2,10.633235739805722
75.1949500209551,860,series_2,a,sub_2,9.872312390282431
82.31989742276193,880,series_2,a,sub_2,11.461636106873184
83.2135269361717,900,series_2,a,sub_2,9.646776229048358
89.55316689741646,920,series_2,a,sub_2,11.149011670668768
88.43193842134515,940,series_2,a,sub_2,10.389236813846184
92.4550281158526,960,series_2,a,sub_2,10.954589720546824
,980,series_2,a,sub_2,10.751361210506191
92.30728802850696,1000,series_2,a,sub_2,10.37897392769604
84.73404113026788,1020,series_2,a,sub_2,8.852484576388028
87.89028089897286,1040,series_2,a,sub_2,10.11055226102366
86.99643150437873,1060,series_2,a,sub_2,9.641648652583267
85.61638531037873,1080,series_2,a,sub_2,9.194950056803362
90.91140818247167,1100,series_2,a,sub_2,11.061050071214645
82.4019689673279,1120,series_2,a,sub_2,10.095075236075909
75.09871965117043,1140,series_2,a,sub_2,8.930667007352593
77.28397659237874,1160,series_2,a,sub_2,11.359894672106018
,1180,series_2,a,sub_2,10.75793634517786
68.57493622233437,1200,series_2,a,sub_2,9.33932009635882
67.9697529491217,1220,series_2,a,sub_2,10.676331584797811
69.30455570762375,1240,series_2,a,sub_2,10.7694856223233
57.58361440379552,1260,series_2,a,sub_2,9.002389239166419
57.12310890813595,1280,series_2,a,sub_2,9.715823349145005
52.755678062013416,1300,series_2,a,sub_2,9.674415880954308
47.98505039165018,1320,series_2,a,sub_2,8.822492062188978
47.86752888762204,1340,series_2,a,sub_2,11.010172540909078
47.22015306406534,1360,series_2,a,sub_2,9.537962034373944
45.423123057747816,1380,series_2,a,sub_2,11.670294228404067
35.01161711923038,1400,series_2,a,sub_2,10.119532814761046
31.295216898729752,1420,series_2,a,sub_2,9.945169907634543
30.484337185117436,1440,series_2,a,sub_2,10.872750941908768
28.51696269578965,1460,series_2,a,sub_2,10.57768596203261
22.95291354445837,1480,series_2,a,sub_2,10.787830760155035
21.9162918518252,1500,series_2,a,sub_2,11.988117075562446
11.671595327371586,1520,series_2,a,sub_2,8.980211207429601
15.395687920498322,1540,series_2,a,sub_2,11.26873648360251
11.163841591950591,1560,series_2,a,sub_2,11.541671704027044
5.0275271918243405,1580,series_2,a,sub_2,9.680701942466616
9.50912171624092,1600,series_2,a,sub_2,12.035054511340586
0.7093811506917262,1620,series_2,a,sub_2,10.627481866211868
-5.657830425781757,1640,series_2,a,sub_2,9.295030929104648
-1.089812674691128,1660,series_2,a,sub_2,8.795120653431667
-3.93776624764806,1680,series_2,a,sub_2,9.37233912847386
-10.280405047326852,1700,series_2,a,sub_2,11.022784636202472
-7.916576470720049,1720,series_2,a,sub_2,10.54440654271388
-15.420891729587474,1740,series_2,a,sub_2,8.67031622993644
-10.969442385379375,1760,series_2,a,sub_2,10.887268033015722
-7.989196779728289,1780,series_2,a,sub_2,12.459443335542602
-10.175443235246371,1800,series_2,a,sub_2,10.758470195943673
-10.22847915032347,1820,series_2,a,sub_2,9.217431685713937
-15.219532749113974,1840,series_2,a,sub_2,8.467169043651396
,1860,series_2,a,sub_2,11.128531942949827
,1880,series_2,a,sub_2,10.93999683164048
-17.60741373519935,1900,series_2,a,sub_2,10.959296087428116
-18.94583364929232,1920,series_2,a,sub_2,9.986895224074186
-21.256352666130045,1940,series_2,a,sub_2,11.910212536517877
-22.8000576628919,1960,series_2,a,sub_2,9.601596356185569
-19.70244936768285,1980,series_2,a,sub_2,12.15936588153716
-22.26654426494739,2000,series_2,a,sub_2,9.902256007587969
-25.201796902774525,2020,series_2,a,sub_2,9.441671711508196
-23.48745935829674,2040,series_2,a,sub_2,10.302091559057786
-22.0060994877328,2060,series_2,a,sub_2,10.514015813600976
-24.118496793959785,2080,series_2,a,sub_2,9.78063443924827
-23.95887234712772,2100,series_2,a,sub_2,10.937603225964288
,2120,series_2,a,sub_2,10.906599940550212
-20.79592871322355,2140,series_2,a,sub_2,11.637500120040222
-25.91330708253652,2160,series_2,a,sub_2,10.885926000824377
-22.667582005512468,2180,series_2,a,sub_2,11.185193890749334
,2200,series_2,a,sub_2,9.278233303875451
-26.602075130449265,2220,series_2,a,sub_2,9.93026849709484
-28.839371523334272,2240,series_2,a,sub_2,11.809161787373595
-26.47273964003152,2260,series_2,a,sub_2,10.348484762992875
-26.95453449791017,2280,series_2,a,sub_2,10.021052109855836
-25.821599512264765,2300,series_2,a,sub_2,9.632395690265566
-29.1471066954078,2320,series_2,a,sub_2,10.980427687381988
,2340,series_2,a,sub_2,11.25304692293289
-26.03106663110684,2360,series_2,a,sub_2,7.721554778233997
-20.00583971806883,2380,series_2,a,sub_2,12.65503068095024
-25.78651773590961,2400,series_2,a,sub_2,11.73100630142412
-31.243736621219888,2420,series_2,a,sub_2,11.656288071660969
-30.312448680276724,2440,series_2,a,sub_2,10.427671804219946
-32.6574731405477,2460,series_2,a,sub_2,10.546392783397383
-31.636948661125214,2480,series_2,a,sub_2,8.173680183387965
-32.53059181414188,2500,series_2,a,sub_2,9.798513134935158
-32.34617049164714,2520,series_2,a,sub_2,11.044961118400693
,2540,series_2,a,sub_2,11.8778573754991
-29.777578844856464,2560,series_2,a,sub_2,11.690996289076732
-35.392466225544595,2580,series_2,a,sub_2,9.544042146245973
7.203144394863223,0,series_3,a,sub_3,10.02466637582453
4.334224378003162,20,series_3,a,sub_3,7.822178448647728
4.297172789867663,40,series_3,a,sub_3,10.060544310295418
14.42681161835479,60,series_3,a,sub_3,10.451222337487998
8.757524895298431,80,series_3,a,sub_3,10.29642925766069
9.943676374478173,100,series_3,a,sub_3,10.908804171095612
3.2476875949847788,120,series_3,a,sub_3,9.680080792239805
0.6485217866152695,140,series_3,a,sub_3,6.517638173646825
6.963757954410337,160,series_3,a,sub_3,10.418454499411617
7.046318545442243,180,series_3,a,sub_3,8.427237458838036
6.07084454878056,200,series_3,a,sub_3,8.156396634179835
11.208629396138829,220,series_3,a,sub_3,10.2430117928368
7.961170443942489,240,series_3,a,sub_3,8.646128437921108
13.370360938140848,260,series_3,a,sub_3,11.448923308721165
12.270594296653218,280,series_3,a,sub_3,9.862976449244291
7.3938376823934355,300,series_3,a,sub_3,9.022690565737172
7.907129351825088,320,series_3,a,sub_3,9.499066085762207
9.982447416947393,340,series_3,a,sub_3,9.188356023554205
7.095838483159977,360,series_3,a,sub_3,10.083305375903716
13.25627799320302,380,series_3,a,sub_3,9.599292238097314
14.621576603615134,400,series_3,a,sub_3,11.364871311241396
14.926986562075772,420,series_3,a,sub_3,10.262064701290385
14.058815476875946,440,series_3,a,sub_3,8.608252107994364
,460,series_3,a,sub_3,9.491216339216797
18.36420893669113,480,series_3,a,sub_3,9.147024454185456
24.979656015825004,500,series_3,a,sub_3,10.921316894662343
26.91396420176354,520,series_3,a,sub_3,9.896480276947152
30.00980771286224,540,series_3,a,sub_3,10.37068259432122
