y,time,series,cond,sub,x
71.48294746481771,860,series_6,b,sub_6,11.486394934177431
73.87531536547856,880,series_6,b,sub_6,10.205020352019355
72.31634742988618,900,series_6,b,sub_6,9.37971477081645
76.3779612295546,920,series_6,b,sub_6,9.572523077404428
76.17263758950392,940,series_6,b,sub_6,10.788417327274228
70.79376034672929,960,series_6,b,sub_6,9.348936105883183
75.43417163471968,980,series_6,b,sub_6,10.790060833781084
69.38512051601668,1000,series_6,b,sub_6,9.954806956447785
71.91820563939736,1020,series_6,b,sub_6,8.427207902482932
77.30041010259417,1040,series_6,b,sub_6,11.118496302846829
77.05517756369007,1060,series_6,b,sub_6,10.05407021121846
79.93138924264079,1080,series_6,b,sub_6,9.9996923994666
77.15167446858459,1100,series_6,b,sub_6,9.912747622381891
80.43863869432471,1120,series_6,b,sub_6,10.243073905243634
85.78889663999455,1140,series_6,b,sub_6,11.92674837315455
,1160,series_6,b,sub_6,10.97456758082178
80.34199485374542,1180,series_6,b,sub_6,10.818108178735232
85.65779159751624,1200,series_6,b,sub_6,10.684763118534924
,1220,series_6,b,sub_6,9.968926981566682
88.86236249725366,1240,series_6,b,sub_6,10.75988412445776
88.02098774521639,1260,series_6,b,sub_6,9.757369032123874
89.47626917371394,1280,series_6,b,sub_6,9.397486106692044
92.96401094320358,1300,series_6,b,sub_6,10.307228071186996
91.80419246355652,1320,series_6,b,sub_6,10.680613427630927
,1340,series_6,b,sub_6,11.488680056924103
90.75705524409273,1360,series_6,b,sub_6,10.04209216192986
96.3965303217108,1380,series_6,b,sub_6,11.207731139517833
95.64869765809132,1400,series_6,b,sub_6,12.235690443104094
94.20522682790909,1420,series_6,b,sub_6,9.457744052765896
91.23062468818328,1440,series_6,b,sub_6,10.40363886888428
,1460,series_6,b,sub_6,9.40920163876705
93.38006042189294,1480,series_6,b,sub_6,10.460665931316088
86.74227889330504,1500,series_6,b,sub_6,8.54039168314991
86.62640241793318,1520,series_6,b,sub_6,10.351550503780366
90.38749932087296,1540,series_6,b,sub_6,10.36083636994318
89.76649432234012,1560,series_6,b,sub_6,11.023270677318571
86.22374359133656,1580,series_6,b,sub_6,9.42430683673021
85.72571977177603,1600,series_6,b,sub_6,10.340341012408482
82.55813219772219,1620,series_6,b,sub_6,10.241597706034078
78.47746004327223,1640,series_6,b,sub_6,9.717724115232675
,1660,series_6,b,sub_6,11.394530939941925
76.51551153215715,1680,series_6,b,sub_6,9.80220294119338
65.66005144682822,1700,series_6,b,sub_6,8.78350531202323
72.51506534914142,1720,series_6,b,sub_6,10.752015938334958
,1740,series_6,b,sub_6,11.745519242763356
69.5382139649816,1760,series_6,b,sub_6,10.469316489244203
58.19305312335584,1780,series_6,b,sub_6,10.239054101531444
63.520962925699806,1800,series_6,b,sub_6,10.44441140441506
53.11659092701525,1820,series_6,b,sub_6,9.037481636600146
,1840,series_6,b,sub_6,10.745379866017275
51.82224005793262,1860,series_6,b,sub_6,10.005942859654184
50.85492992009524,1880,series_6,b,sub_6,10.776285890407848
49.04922294579792,1900,series_6,b,sub_6,10.1667458978758
39.24242595612456,1920,series_6,b,sub_6,8.6666072284544
,1940,series_6,b,sub_6,8.080774770298952
41.649610316146266,1960,series_6,b,sub_6,9.738748379411277
41.20002814768296,1980,series_6,b,sub_6,10.272518242005962
38.084627211582365,2000,series_6,b,sub_6,10.543150483567269
37.62130464495134,2020,series_6,b,sub_6,10.825309123925036
29.83818707162869,2040,series_6,b,sub_6,12.064361283992524
27.77638353820233,2060,series_6,b,sub_6,9.90917283226166
25.398615100387183,2080,series_6,b,sub_6,10.041506424627984
30.401332731193516,2100,series_6,b,sub_6,11.235754493249164
22.78494327982645,2120,series_6,b,sub_6,10.262077193829745
23.127947778844227,2140,series_6,b,sub_6,10.276057969750608
23.858673644216196,2160,series_6,b,sub_6,11.66055354742329
18.04458667351817,2180,series_6,b,sub_6,10.285184655568028
18.076554260208468,2200,series_6,b,sub_6,10.26954806475042
19.069616925974124,2220,series_6,b,sub_6,12.20646527686856
9.65622867203287,2240,series_6,b,sub_6,9.054679440953675
,2260,series_6,b,sub_6,9.427050422441296
14.56693713320215,2280,series_6,b,sub_6,9.045185008151858
10.603964230451323,2300,series_6,b,sub_6,10.117145093161838
8.797636984166555,2320,series_6,b,sub_6,10.369121111348004
3.3337587366413093,2340,series_6,b,sub_6,7.831430384465705
19.710027595667334,2360,series_6,b,sub_6,12.564950131299977
11.363843031813309,2380,series_6,b,sub_6,12.57477879170061
14.779494163676963,2400,series_6,b,sub_6,12.40685556574664
11.53544707995811,2420,series_6,b,sub_6,9.68414666668191
7.705860864833684,2440,series_6,b,sub_6,9.959990546709784
12.841979291549194,2460,series_6,b,sub_6,9.887879208675283
13.54434368807452,2480,series_6,b,sub_6,11.043297428443884
8.085476104270711,2500,series_6,b,sub_6,9.816764991032285
13.151091829065622,2520,series_6,b,sub_6,8.710120025723853
19.785274920021024,2540,series_6,b,sub_6,12.65987622636639
17.208113726583772,2560,series_6,b,sub_6,11.47849931000144
10.998857990461254,2580,series_6,b,sub_6,9.093217887029684
,2600,series_6,b,sub_6,10.903167381764574
13.895956796575572,2620,series_6,b,sub_6,10.742416512966772
18.899527620532925,2640,series_6,b,sub_6,10.159208365523888
,2660,series_6,b,sub_6,7.874785492190452
21.75413981487737,2680,series_6,b,sub_6,11.069781397486894
20.17239196804975,2700,series_6,b,sub_6,10.698250845782704
22.64104689607704,2720,series_6,b,sub_6,11.069368149783758
20.376853020183965,2740,series_6,b,sub_6,9.315806881340922
18.20468139163816,2760,series_6,b,sub_6,10.53024210680103
27.1072677863213,2780,series_6,b,sub_6,12.715811910119104
24.71112587291873,2800,series_6,b,sub_6,10.816588852221512
30.6098430104586,2820,series_6,b,sub_6,11.40844338521457
24.50590456107278,2840,series_6,b,sub_6,9.89058950684678
,2860,series_6,b,sub_6,9.959060955503366
24.53209709312373,2880,series_6,b,sub_6,10.630515669318497
25.786626612127662,2900,series_6,b,sub_6,10.209976746872554
25.34927777451159,2920,series_6,b,sub_6,10.338268295326316
29.99218932733465,2940,series_6,b,sub_6,9.863622033762452
27.3115757226999,2960,series_6,b,sub_6,10.90530314393693
26.907607356181337,2980,series_6,b,sub_6,11.726459841816002
21.518876291393774,0,series_8,b,sub_8,8.701843809019984
25.480656093496748,20,series_8,b,sub_8,9.85314655570926
23.52675013837256,40,series_8,b,sub_8,12.1551106883491
23.94809743221253,60,series_8,b,sub_8,10.336791833655262
42.16520382640468,80,series_8,b,sub_8,8.378973215058663
39.767625235985285,100,series_8,b,sub_8,10.077564170967213
46.71234007805008,120,series_8,b,sub_8,9.892848883545252
43.3827009816453,140,series_8,b,sub_8,8.75946742306913
,160,series_8,b,sub_8,10.278617658230788
49.590922880291046,180,series_8,b,sub_8,11.155134844244705
48.72094031014617,200,series_8,b,sub_8,10.500723894021466
47.54212777057855,220,series_8,b,sub_8,11.522107856991395
48.30522927891521,240,series_8,b,sub_8,10.472213878162378
45.52944040484502,260,series_8,b,sub_8,9.598934263501514
42.35543505967324,280,series_8,b,sub_8,8.162697743025241
42.72825587715816,300,series_8,b,sub_8,10.870558430683442
41.66043305252936,320,series_8,b,sub_8,9.850124321630924
42.19884453071266,340,series_8,b,sub_8,10.558725040039874
39.849935878553325,360,series_8,b,sub_8,10.47707982884106
36.86859274549494,380,series_8,b,sub_8,10.799325055281924
38.38598105157577,400,series_8,b,sub_8,10.250265321332131
33.198406358168214,420,series_8,b,sub_8,10.509906903360406
28.755939036600168,440,series_8,b,sub_8,11.19961362392251
29.987387246398303,460,series_8,b,sub_8,9.780228261810311
27.183925926343704,480,series_8,b,sub_8,9.286223403873231
26.66638029713828,500,series_8,b,sub_8,10.593639566470449
22.345214941054,520,series_8,b,sub_8,10.027267306456723
17.28866411243565,540,series_8,b,sub_8,9.761964617343306
19.750671352965472,560,series_8,b,sub_8,9.064372150362718
24.02202055378107,580,series_8,b,sub_8,11.859413138925134
20.56737450900977,600,series_8,b,sub_8,9.557809583248773
23.60772196863685,620,series_8,b,sub_8,11.106020524279977
17.26261534328119,640,series_8,b,sub_8,8.628607900461752
24.749823532463,660,series_8,b,sub_8,10.58839261807872
22.7987431486423,680,series_8,b,sub_8,9.278661368067072
26.275389344782432,700,series_8,b,sub_8,10.07965114569452
28.48294990104385,720,series_8,b,sub_8,10.754758337397677
34.35328380789895,740,series_8,b,sub_8,8.080881191420708
39.565954769878125,760,series_8,b,sub_8,11.18520489423506
,780,series_8,b,sub_8,9.65831245511346
67.15594876959207,800,series_8,b,sub_8,7.337149243764941
75.03995404781944,820,series_8,b,sub_8,11.041743890219388
78.84657369438963,840,series_8,b,sub_8,11.363651290848114
82.97764955022754,860,series_8,b,sub_8,9.291881148419082
79.72753487529386,880,series_8,b,sub_8,9.014709910783688
88.1432796618883,900,series_8,b,sub_8,8.73581937534104
94.07117486728362,920,series_8,b,sub_8,10.82042367031474
100.04591878528343,940,series_8,b,sub_8,9.675767215517778
106.06289664470845,960,series_8,b,sub_8,11.377649097567446
106.5794591197351,980,series_8,b,sub_8,9.932045090002813
106.57223775269848,1000,series_8,b,sub_8,8.801116243133038
113.00961442808878,1020,series_8,b,sub_8,11.349857008726758
108.34411999270192,1040,series_8,b,sub_8,9.492162513373197
,1060,series_8,b,sub_8,10.933603159507513
115.9468956165452,1080,series_8,b,sub_8,10.377543336569005
118.92787527989204,1100,series_8,b,sub_8,9.942082119789625
118.72299591370502,1120,series_8,b,sub_8,8.92187567684385
114.3442520042359,1140,series_8,b,sub_8,10.139028148513807
116.79715882223108,1160,series_8,b,sub_8,10.215156028445756
112.17566325277708,1180,series_8,b,sub_8,10.157863305845517
,1200,series_8,b,sub_8,10.98701650727652
110.59169270283095,1220,series_8,b,sub_8,10.642801219081848
111.05442923109123,1240,series_8,b,sub_8,11.853755070477709
106.15501303662003,1260,series_8,b,sub_8,11.36360890297183
104.66464606221948,1280,series_8,b,sub_8,10.20937805132285
101.22273392775114,1300,series_8,b,sub_8,10.807173609780731
98.2380734494142,1320,series_8,b,sub_8,10.642769407108002
92.15251402050784,1340,series_8,b,sub_8,10.66397269394738
90.41629068003388,1360,series_8,b,sub_8,9.325643441080745
81.3091532623599,1380,series_8,b,sub_8,8.4940009512677
83.65712980669184,1400,series_8,b,sub_8,9.650575898173642
89.83688600786323,1420,series_8,b,sub_8,12.597662574983236
82.85174524428118,1440,series_8,b,sub_8,10.03813422768894
,1460,series_8,b,sub_8,11.253739136454772
78.01632005176396,1480,series_8,b,sub_8,10.243008359018967
75.59781448928106,1500,series_8,b,sub_8,9.0577219756075
74.93664479293008,1520,series_8,b,sub_8,10.01716669923842
78.09912028941966,1540,series_8,b,sub_8,9.94082812713179
77.87213635810747,1560,series_8,b,sub_8,9.342609869317712
70.27022213959556,1580,series_8,b,sub_8,10.971626982500991
74.43334417986348,1600,series_8,b,sub_8,10.01309420947028
73.74873267414823,1620,series_8,b,sub_8,9.492508074141616
,1640,series_8,b,sub_8,11.141574839437135
,1660,series_8,b,sub_8,13.181293419188684
75.51898769686309,1680,series_8,b,sub_8,10.966572682946635
73.12731028383843,1700,series_8,b,sub_8,9.315289700239012
80.20312856444113,1720,series_8,b,sub_8,10.405185071710845
72.99891668743257,1740,series_8,b,sub_8,10.969816739927792
74.29701011619775,1760,series_8,b,sub_8,10.897803612621749
71.49130767373963,1780,series_8,b,sub_8,9.374124792448317
71.74949671442405,1800,series_8,b,sub_8,10.75946358989585
74.33205120226576,1820,series_8,b,sub_8,11.043016158120848
72.24966495646466,1840,series_8,b,sub_8,9.868202021274929
65.38105383481273,1860,series_8,b,sub_8,9.810569370049745
69.6957820529627,1880,series_8,b,sub_8,11.003119326123777
71.82827272517225,1900,series_8,b,sub_8,10.492069988312386
71.35112999662024,1920,series_8,b,sub_8,9.290870273022472
68.42384956648814,1940,series_8,b,sub_8,10.368726518892585
63.59910489046376,1960,series_8,b,sub_8,10.8524306315929
68.87907179653521,1980,series_8,b,sub_8,10.64832275158501
67.07274677571924,2000,series_8,b,sub_8,9.72145030414897
72.71541427518636,2020,series_8,b,sub_8,9.693250378054238
74.97611346586089,2040,series_8,b,sub_8,10.976052204103492
,2060,series_8,b,sub_8,11.378360623818574
65.75954514047078,2080,series_8,b,sub_8,10.914006635643316
61.873472281074086,2100,series_8,b,sub_8,9.667646478805985
64.69172619471216,2120,series_8,b,sub_8,9.222695360571082
70.45881870555328,2140,series_8,b,sub_8,10.68775952861404
69.84790106187353,2160,series_8,b,sub_8,11.273507078973331
72.41562310153651,2180,series_8,b,sub_8,10.175650334586615
71.82626139562004,2200,series_8,b,sub_8,9.561476499852002
71.77331632778854,2220,series_8,b,sub_8,9.80640183949659
73.61000969363977,2240,series_8,b,sub_8,9.746370973090086
68.94510213317328,2260,series_8,b,sub_8,10.957503315291945
,2280,series_8,b,sub_8,11.240614673947178
68.60792517962524,2300,series_8,b,sub_8,10.15825230619106
65.76735295686309,2320,series_8,b,sub_8,9.46006350947427
63.63624748579875,2340,series_8,b,sub_8,9.92647604127956
72.82422525729915,2360,series_8,b,sub_8,11.284920499689653
60.88267747720806,2380,series_8,b,sub_8,9.982091709180906
68.53303712536409,2400,series_8,b,sub_8,9.254284441082204
,2420,series_8,b,sub_8,11.079062689742171
62.87162216814188,2440,series_8,b,sub_8,8.958845023367436
58.83611970628164,2460,series_8,b,sub_8,9.292461475435584
56.68886402482987,2480,series_8,b,sub_8,10.827423823817655
63.53339820074069,2500,series_8,b,sub_8,11.656377882231878
57.32076642449916,2520,series_8,b,sub_8,11.866586414763308
58.11858134832512,2540,series_8,b,sub_8,7.925705302039333
59.19979485265743,2560,series_8,b,sub_8,11.008459605791288
54.52706802422735,2580,series_8,b,sub_8,9.992064813244047
55.38886219514293,2600,series_8,b,sub_8,11.887725479010356
51.9781342277314,2620,series_8,b,sub_8,9.193600441897807
49.9504524149832,2640,series_8,b,sub_8,10.278757519012428
46.898186192331885,2660,series_8,b,sub_8,10.979208841635222
44.13911573466405,2680,series_8,b,sub_8,9.75556334851159
48.47217681103959,2700,series_8,b,sub_8,11.56066335777572
42.13733780092896,2720,series_8,b,sub_8,11.047512967064725
,2740,series_8,b,sub_8,11.152077258223208
37.8853708555736,2760,series_8,b,sub_8,10.470623067001414
,2780,series_8,b,sub_8,10.924961664037768
31.21353577963212,2800,series_8,b,sub_8,9.53286727814323
22.765923105122567,2820,series_8,b,sub_8,10.605811639367104
21.893547526472823,2840,series_8,b,sub_8,10.968397825936286
17.58569077726122,2860,series_8,b,sub_8,10.29715004326282
21.6991955789155,2880,series_8,b,sub_8,10.489027985786004
10.863791402605246,2900,series_8,b,sub_8,9.456812515653969
18.51880532994508,2920,series_8,b,sub_8,12.1258893360498
11.80899488329211,2940,series_8,b,sub_8,11.477490446290712
10.476078198169851,2960,series_8,b,sub_8,10.236399520604484
5.42302848377706,2980,series_8,b,sub_8,9.871562085820008
6.442949995968654,3000,series_8,b,sub_8,12.479247033761473
5.277874591694086,3020,series_8,b,sub_8,11.042031282577836
5.022361729713269,3040,series_8,b,sub_8,9.501263763043408
5.086451698190416,3060,series_8,b,sub_8,10.200406328218731
16.345311397491052,3080,series_8,b,sub_8,12.320666421033202
9.976142270391149,3100,series_8,b,sub_8,9.665037095691424
16.429172510158942,3120,series_8,b,sub_8,11.140128825953571
13.171995365938436,3140,series_8,b,sub_8,10.616720341015055
21.61190114970951,3160,series_8,b,sub_8,11.70421013148635
20.10135729176902,3180,series_8,b,sub_8,9.396530517574114
24.89850510557149,3200,series_8,b,sub_8,10.124864277738183
23.226975752102256,3220,series_8,b,sub_8,10.383664720316826
26.582611071195647,3240,series_8,b,sub_8,10.692036911929597
30.71294129068596,3260,series_8,b,sub_8,10.660836187871086
27.63753205109164,3280,series_8,b,sub_8,9.854403846185402
,3300,series_8,b,sub_8,9.9771030537521
39.686668403498,3320,series_8,b,sub_8,11.158262195842084
33.78539099313532,3340,series_8,b,sub_8,10.717048856670043
35.00362813667017,3360,series_8,b,sub_8,9.885243321489924
,3380,series_8,b,sub_8,9.873318702284497
,3400,series_8,b,sub_8,10.231370760436876
37.8172268434849,3420,series_8,b,sub_8,11.260687827779488
21.62454934622332,0,series_12,b,sub_12,9.85945515518864
17.819788232593073,20,series_12,b,sub_12,9.549290248539917
17.958412484384468,40,series_12,b,sub_12,10.98350182932041
37.001884446247885,60,series_12,b,sub_12,8.765076291994772
34.25143443738039,80,series_12,b,sub_12,8.782832239485069
36.72363100114376,100,series_12,b,sub_12,10.068206119488838
43.62743719856691,120,series_12,b,sub_12,11.088890643387357
44.3901176345839,140,series_12,b,sub_12,9.779823675355187
42.7479711978834,160,series_12,b,sub_12,11.4262643535647
48.42555996560753,180,series_12,b,sub_12,10.556717977958606
39.13405496829563,200,series_12,b,sub_12,8.948592719107454
36.76798004105138,220,series_12,b,sub_12,9.310550836391933
36.06111455929867,240,series_12,b,sub_12,10.00234197135094
34.81347269276142,260,series_12,b,sub_12,10.612339685883803
31.81983835863167,280,series_12,b,sub_12,10.001260786506654
31.63612157299103,300,series_12,b,sub_12,9.15743422727817
33.95130549240768,320,series_12,b,sub_12,9.684378290040597
31.76533690323232,340,series_12,b,sub_12,9.125964952473892
,360,series_12,b,sub_12,12.50269184045581
32.77407861553639,380,series_12,b,sub_12,9.10320329466766
36.55466710897822,400,series_12,b,sub_12,10.594554655395914
38.17437987626977,420,series_12,b,sub_12,11.100401201397869
38.07958149795414,440,series_12,b,sub_12,9.143819680316817
39.832177319670535,460,series_12,b,sub_12,11.948726048717392
33.47432799169701,480,series_12,b,sub_12,9.876101749185946
41.636827963826505,500,series_12,b,sub_12,11.243144018872448
44.74648058198751,520,series_12,b,sub_12,11.533542986397553
43.6967022913834,540,series_12,b,sub_12,9.173487529057816
,560,series_12,b,sub_12,9.521637856273426
49.58347010541236,580,series_12,b,sub_12,10.056979613514477
51.70563536351715,600,series_12,b,sub_12,10.285404340269164
56.18041076929222,620,series_12,b,sub_12,10.81943098218814
53.49157615239481,640,series_12,b,sub_12,10.277772593953156
56.43856829586984,660,series_12,b,sub_12,10.243510977940916
,680,series_12,b,sub_12,8.860990486455105
66.30250990553373,700,series_12,b,sub_12,8.316720770426917
90.82240737112492,720,series_12,b,sub_12,11.811013243557165
,740,series_12,b,sub_12,9.85290676466204
90.6937952657334,760,series_12,b,sub_12,9.853967961633844
93.28843248230204,780,series_12,b,sub_12,9.727362199284368
98.65566226010117,800,series_12,b,sub_12,9.512256681111504
95.79573393210514,820,series_12,b,sub_12,9.957910744086009
95.53006919765131,840,series_12,b,sub_12,9.510467063811538
98.16751200719028,860,series_12,b,sub_12,10.387077240624231
97.16569099945345,880,series_12,b,sub_12,10.404613177097389
100.98781040102403,900,series_12,b,sub_12,10.578007224627935
,920,series_12,b,sub_12,9.151519429467166
101.86577583754028,940,series_12,b,sub_12,11.158319254919943
102.28304539762064,960,series_12,b,sub_12,9.790363262720124
97.26557758606758,980,series_12,b,sub_12,11.038530631902413
92.99979490966354,1000,series_12,b,sub_12,9.171076744199835
89.09150639825548,1020,series_12,b,sub_12,8.850082929621282
87.43574562814777,1040,series_12,b,sub_12,11.074397966661724
90.34588504170436,1060,series_12,b,sub_12,10.82536542356982
86.4023976056199,1080,series_12,b,sub_12,9.198268843493931
86.29839892823145,1100,series_12,b,sub_12,10.31704812079332
81.91821782903477,1120,series_12,b,sub_12,9.147930095478168
78.17695530920037,1140,series_12,b,sub_12,9.308859511160048
79.96042141522324,1160,series_12,b,sub_12,9.594228686250409
78.86830286146031,1180,series_12,b,sub_12,10.925540585453664
,1200,series_12,b,sub_12,10.96290340979198
76.09463078827241,1220,series_12,b,sub_12,10.338800230198192
75.64408070297974,1240,series_12,b,sub_12,10.332140714574267
71.51948761539373,1260,series_12,b,sub_12,9.41320390480738
72.49709625014849,1280,series_12,b,sub_12,8.663995169196493
76.30154116968076,1300,series_12,b,sub_12,10.45262765137578
67.14246285466507,1320,series_12,b,sub_12,10.185102388179528
78.04643351799288,1340,series_12,b,sub_12,11.71255862746218
73.5822147517048,1360,series_12,b,sub_12,9.07027298499068
74.30368570032984,1380,series_12,b,sub_12,8.807711251647069
81.10400767030343,1400,series_12,b,sub_12,10.389742260907637
79.37785621555508,1420,series_12,b,sub_12,10.007413343361216
81.78630263442622,1440,series_12,b,sub_12,9.971783637080378
83.85188039890937,1460,series_12,b,sub_12,12.239415574441074
90.308074991947,1480,series_12,b,sub_12,11.542715222150104
86.03877588516897,1500,series_12,b,sub_12,9.874485600054449
88.19582188226558,1520,series_12,b,sub_12,9.339055194613348
93.07129310977412,1540,series_12,b,sub_12,11.197974945534613
94.69623851947112,1560,series_12,b,sub_12,9.916724119553503
98.66061916123503,1580,series_12,b,sub_12,9.684795341372482
101.5681853809343,1600,series_12,b,sub_12,11.393621392894492
101.64952541302976,1620,series_12,b,sub_12,10.138886500495133
108.59680120065973,1640,series_12,b,sub_12,10.399899135422215
110.0112054424267,1660,series_12,b,sub_12,9.196097895799287
116.83161415618312,1680,series_12,b,sub_12,11.88571001048382
109.63845849157978,1700,series_12,b,sub_12,8.5187534589298
110.2288620765145,1720,series_12,b,sub_12,10.415321549036657
115.44557701909072,1740,series_12,b,sub_12,9.586542695545978
115.8947512709964,1760,series_12,b,sub_12,10.760268866505111
113.06425512884717,1780,series_12,b,sub_12,11.276957616266069
114.9910244805609,1800,series_12,b,sub_12,9.518880329363276
108.28077835054378,1820,series_12,b,sub_12,8.660881217340203
119.72379416141936,1840,series_12,b,sub_12,9.76669741889233
,1860,series_12,b,sub_12,9.415344581539207
112.9235677598309,1880,series_12,b,sub_12,10.047317158661368
109.81291371980336,1900,series_12,b,sub_12,9.514159386588116
108.7202586541961,1920,series_12,b,sub_12,9.95000837048874
109.10300284979932,1940,series_12,b,sub_12,10.317740794705124
107.3568730407023,1960,series_12,b,sub_12,8.717881598919849
107.57322983383852,1980,series_12,b,sub_12,10.05902886142702
106.35125440076868,2000,series_12,b,sub_12,11.201394600685967
106.81172510780644,2020,series_12,b,sub_12,10.81560643386457
98.42822210145503,2040,series_12,b,sub_12,9.200625304911952
98.01752600225196,2060,series_12,b,sub_12,11.50605125250956
95.88193305327056,2080,series_12,b,sub_12,7.202546655301516
94.68859039329554,2100,series_12,b,sub_12,9.788276080086982
,2120,series_12,b,sub_12,9.589088618970957
90.44852636068144,2140,series_12,b,sub_12,9.555085559513012
86.0950188209087,2160,series_12,b,sub_12,10.741486089901183
,2180,series_12,b,sub_12,12.319411540324513
,2200,series_12,b,sub_12,10.426007619977868
,2220,series_12,b,sub_12,9.274947048746869
77.02738438878775,2240,series_12,b,sub_12,10.50671043212502
79.73641675158424,2260,series_12,b,sub_12,10.590334319803365
70.19024109020457,2280,series_12,b,sub_12,9.116421319864234
,2300,series_12,b,sub_12,10.508199216223936
65.26413390932775,2320,series_12,b,sub_12,10.071168448824094
57.03023928722044,2340,series_12,b,sub_12,8.331236854581931
,2360,series_12,b,sub_12,10.143639099225608
59.76191873041545,2380,series_12,b,sub_12,9.696008182519549
58.62421379955541,2400,series_12,b,sub_12,11.126739941843269
,2420,series_12,b,sub_12,10.993352995069928
53.068793076291385,2440,series_12,b,sub_12,9.699205622575002
55.7555992900255,2460,series_12,b,sub_12,12.834256289235263
53.97193626641461,2480,series_12,b,sub_12,11.311809982313212
49.90845641404287,2500,series_12,b,sub_12,9.994391557456694
46.42878285023471,2520,series_12,b,sub_12,10.869577211228211
50.04491605228381,2540,series_12,b,sub_12,10.6232918496126
45.32186802886948,2560,series_12,b,sub_12,10.333063052621627
44.38816930592357,2580,series_12,b,sub_12,10.66882798770152
43.59380344811786,2600,series_12,b,sub_12,11.274771783266646
51.39151556786568,2620,series_12,b,sub_12,10.988983173652516
42.13173185397991,2640,series_12,b,sub_12,9.99749521747364
41.91075507507084,2660,series_12,b,sub_12,10.82120918193044
41.41381425120025,2680,series_12,b,sub_12,10.032731040033402
44.01258139854095,2700,series_12,b,sub_12,10.223527019752591
45.407003453806624,2720,series_12,b,sub_12,11.488582348389066
48.41240127157906,2740,series_12,b,sub_12,10.746033488836916
40.72350757765327,2760,series_12,b,sub_12,11.58341303620762
45.22659864594074,2780,series_12,b,sub_12,10.575860670236612
37.06299070425885,2800,series_12,b,sub_12,9.020293392857752
47.27073488536932,2820,series_12,b,sub_12,11.005992611595373
41.34386042511788,2840,series_12,b,sub_12,9.258960905605171
42.47426975051424,2860,series_12,b,sub_12,10.782607152612416
49.30302838377964,2880,series_12,b,sub_12,11.402626256980431
,2900,series_12,b,sub_12,11.62660631705208
,2920,series_12,b,sub_12,11.015707086099738
47.39488398793763,2940,series_12,b,sub_12,10.599151331225878
53.160679034155166,2960,series_12,b,sub_12,11.112578752437283
54.213221496451006,2980,series_12,b,sub_12,10.659268415382025
52.66207394084724,3000,series_12,b,sub_12,10.484562213160292
56.94373260948648,3020,series_12,b,sub_12,10.91196467892902
49.51016233790229,3040,series_12,b,sub_12,8.552476884831972
56.288637389054216,3060,series_12,b,sub_12,11.071550344991609
60.13548828998756,3080,series_12,b,sub_12,11.027825193181386
59.91651762218872,3100,series_12,b,sub_12,10.014566446891276
60.49935340940821,3120,series_12,b,sub_12,9.759744805959432
66.56960249172802,3140,series_12,b,sub_12,10.835336282162231
63.60283729135894,3160,series_12,b,sub_12,10.52471626639248
